ReviewID,RecordKey,SourceSheet,SourceRowNumber,RecordID,AssetName,WorkType,RequestLetterNo,FailureDescriptionRaw,OperationDescriptionRaw,RelatedMachineCode,MachineName,PartName,PartCode,WorkDate,WorkedHours,ProcessStatus,RepairDeliveryOrProductionStartDate,MoldDeliveryToProductionDate,ApprovalFormStatus,ReviewReason,MoldCodeReviewStatus,AssignedMoldCode,ReviewerNote,HistoricalClassification,HistoricalCandidateMoldCodes,ProposedReviewAction
MMCR-1405-0001,1405-فروردین-38,فروردین,39,38,قالب پراید خاردار,قالب تعمیری,,اصلاح کفی قالب,کفتراشی,,7101,bottom plate,2,1405/01/08,6.5,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,21355 | ML21355-01S,NEEDS_MOLD_MASTER
MMCR-1405-0397,1405-شهریور-73,شهریور,74,73,قالب پخت کلاچ,قالب تعمیری,,صفحه 6 (4 سانتی جدید),دورتراشی,,7102,Top plate,,1405/06/04,11,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,NO_HISTORICAL_MATCH,,MANUAL_REVIEW
MMCR-1405-0398,1405-شهریور-75,شهریور,76,75,قالب پخت کلاچ,قالب تعمیری,,صفحه 6 (4 سانتی جدید),کفتراشی,,7103,Top plate,,1405/06/04,6.5,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,NO_HISTORICAL_MATCH,,MANUAL_REVIEW
MMCR-1405-0399,1405-شهریور-105,شهریور,106,105,قالب پخت کلاچ,قالب تعمیری,,صفحه 7 (4 سانتی جدید),کفتراشی,,7101,Top plate,,1405/06/07,3.5,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,NO_HISTORICAL_MATCH,,MANUAL_REVIEW
MMCR-1405-0400,1405-شهریور-106,شهریور,107,106,قالب پخت کلاچ,قالب تعمیری,,صفحه 8 (4 سانتی جدید),کفتراشی,,7101,Top plate,,1405/06/07,4,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,NO_HISTORICAL_MATCH,,MANUAL_REVIEW
MMCR-1405-0401,1405-شهریور-107,شهریور,108,107,قالب پخت کلاچ,قالب تعمیری,,صفحه 9 (4 سانتی جدید),کفتراشی,,7101,Top plate,,1405/06/07,3.5,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,NO_HISTORICAL_MATCH,,MANUAL_REVIEW
MMCR-1405-0402,1405-شهریور-108,شهریور,109,108,قالب پخت کلاچ,قالب تعمیری,,صفحه 5 (4 سانتی جدید),سنگ زنی,,7502,Top plate,,1405/06/07,4,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,NO_HISTORICAL_MATCH,,MANUAL_REVIEW
MMCR-1405-0403,1405-شهریور-115,شهریور,116,115,قالب پخت کلاچ,قالب تعمیری,,صفحه 5 (4 سانتی جدید),کفتراشی,,7103,Top plate,,1405/06/07,6.5,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,NO_HISTORICAL_MATCH,,MANUAL_REVIEW
MMCR-1405-0404,1405-شهریور-121,شهریور,122,121,قالب پخت کلاچ پژو 405,قالب تعمیری,,پیچ بریدگی,Turning,,7202,bottom plate,,1405/06/07,8.5,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 02S | 03S | 07S | 10S | 11S | MC30243-04S | MC30243-07S,NEEDS_MOLD_MASTER
MMCR-1405-0405,1405-شهریور-122,شهریور,123,122,قالب پخت کلاچ,قالب تعمیری,,صفحه 7 (4 سانتی جدید),دورتراشی,,7102,Top plate,,1405/06/07,11,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,NO_HISTORICAL_MATCH,,MANUAL_REVIEW
MMCR-1405-0406,1405-شهریور-123,شهریور,124,123,قالب پخت کلاچ,قالب تعمیری,,صفحه 7 (4 سانتی جدید),دورتراشی,,7102,Top plate,,1405/06/09,11,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,NO_HISTORICAL_MATCH,,MANUAL_REVIEW
MMCR-1405-0407,1405-شهریور-124,شهریور,125,124,قالب پخت کلاچ,قالب تعمیری,,صفحه 5 (4 سانتی جدید),کفتراشی,,7103,Top plate,,1405/06/09,6.5,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,NO_HISTORICAL_MATCH,,MANUAL_REVIEW
MMCR-1405-0408,1405-شهریور-125,شهریور,126,125,قالب پخت کلاچ,قالب تعمیری,,صفحه 10 (4 سانتی جدید),کفتراشی,,7101,Top plate,,1405/06/09,5.5,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,NO_HISTORICAL_MATCH,,MANUAL_REVIEW
MMCR-1405-0409,1405-شهریور-136,شهریور,137,136,قالب پخت کلاچ پژو 405,قالب تعمیری,,پیچ بریدگی,Turning,,7202,bottom plate,,1405/06/09,11,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 02S | 03S | 07S | 10S | 11S | MC30243-04S | MC30243-07S,NEEDS_MOLD_MASTER
MMCR-1405-0410,1405-شهریور-151,شهریور,152,151,قالب مترو مشهد,قالب تعمیری,1722,سنگ زدن قالب تعویض صفحات زیر و رو,قلاویزکاری,,مونتاژ,صفحه,,1405/06/10,3,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,HISTORICAL_EXACT_NAME_REQUEST,1,VERIFY_HISTORY_THEN_ASSIGN
MMCR-1405-0411,1405-شهریور-164,شهریور,165,164,قالب پخت کلاچ,قالب تعمیری,,صفحه 6 (4 سانتی جدید),کفتراشی,,7103,Top plate,,1405/06/10,6.5,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,NO_HISTORICAL_MATCH,,MANUAL_REVIEW
MMCR-1405-0412,1405-شهریور-184,شهریور,185,184,قالب پخت کلاچ,قالب تعمیری,,صفحه 8 (4 سانتی جدید),دورتراشی,,7102,Top plate,,1405/06/11,11,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,NO_HISTORICAL_MATCH,,MANUAL_REVIEW
MMCR-1405-0413,1405-شهریور-261,شهریور,262,261,قالب مترو مشهد,قالب تعمیری,1722,سنگ زدن قالب تعویض صفحات زیر و رو,سوراخکاری,,7401,صفحه,,1405/06/11,4,OK,,1405/06/16,NC,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,HISTORICAL_EXACT_NAME_REQUEST,1,VERIFY_HISTORY_THEN_ASSIGN
MMCR-1405-0414,1405-شهریور-208,شهریور,209,208,قالب پخت کلاچ,قالب تعمیری,,2 صفحه سفارش داده شده 500*500 آهن,کفتراشی,,7101,Top plate,,1405/06/14,5.5,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,NO_HISTORICAL_MATCH,,MANUAL_REVIEW
MMCR-1405-0415,1405-شهریور-209,شهریور,210,209,قالب پخت کلاچ,قالب تعمیری,,صفحه 8 (4 سانتی جدید),دورتراشی,,7102,Top plate,,1405/06/14,11,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,NO_HISTORICAL_MATCH,,MANUAL_REVIEW
MMCR-1405-0416,1405-شهریور-229,شهریور,230,229,قالب پخت کلاچ,قالب تعمیری,,صفحه 6 (4 سانتی جدید),سنگ زنی,,7502,Top plate,,1405/06/14,4,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,NO_HISTORICAL_MATCH,,MANUAL_REVIEW
MMCR-1405-0417,1405-شهریور-234,شهریور,235,234,قالب پخت کلاچ,قالب تعمیری,,صفحه 8 (4 سانتی جدید),دورتراشی,,7102,Top plate,,1405/06/15,11,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,NO_HISTORICAL_MATCH,,MANUAL_REVIEW
MMCR-1405-0418,1405-شهریور-240,شهریور,241,240,قالب پخت کلاچ,قالب تعمیری,,2 صفحه سفارش داده شده 500*500 آهن,کفتراشی,,7101,Top plate,,1405/06/15,5.5,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,NO_HISTORICAL_MATCH,,MANUAL_REVIEW
MMCR-1405-0419,1405-شهریور-247,شهریور,248,247,قالب پخت کلاچ,قالب تعمیری,,صفحه 6 (4 سانتی جدید),سنگ زنی,,7502,Top plate,,1405/06/15,3,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,NO_HISTORICAL_MATCH,,MANUAL_REVIEW
MMCR-1405-0420,1405-شهریور-266,شهریور,267,266,قالب پخت کلاچ,قالب تعمیری,,صفحه 8 (4 سانتی جدید),دورتراشی,,7102,Top plate,,1405/06/16,3.5,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,NO_HISTORICAL_MATCH,,MANUAL_REVIEW
MMCR-1405-0421,1405-شهریور-300,شهریور,301,300,قالب پخت کلاچ,قالب تعمیری,,صفحه 6 (4 سانتی جدید),سنگ زنی,,7502,Top plate,,1405/06/16,8,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,NO_HISTORICAL_MATCH,,MANUAL_REVIEW
MMCR-1405-0422,1405-شهریور-302,شهریور,303,302,قالب پخت کلاچ,قالب تعمیری,,صفحه 8 (4 سانتی جدید),دورتراشی,,7102,Top plate,,1405/06/17,7.5,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,NO_HISTORICAL_MATCH,,MANUAL_REVIEW
MMCR-1405-0423,1405-شهریور-367,شهریور,368,367,قالب پیلسان,قالب تعمیری,,اصلاح صفحه زیر,تراشکاری,,7202,bottom plate,,1405/06/21,6.5,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,NO_HISTORICAL_MATCH,,MANUAL_REVIEW
MMCR-1405-0424,1405-شهریور-368,شهریور,369,368,قالب عقب دیما,قالب تعمیری,,اصلاح صفحه زیر,تراشکاری,,7202,bottom plate,,1405/06/21,4.5,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,NO_HISTORICAL_MATCH,,MANUAL_REVIEW
MMCR-1405-0425,1405-شهریور-391,شهریور,392,391,قالب آرایشی SAF,قالب تعمیری,1726,سنگ زنی قالب,سنگ زنی,6003,7501,کوبه,,1405/06/21,1,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,NO_HISTORICAL_MATCH,,MANUAL_REVIEW
MMCR-1405-0426,1405-شهریور-392,شهریور,393,392,قالب آرایشی SAF,قالب تعمیری,1726,سنگ زنی قالب,سنگ زنی,6003,7501,آرایش,,1405/06/21,1,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,NO_HISTORICAL_MATCH,,MANUAL_REVIEW
MMCR-1405-0427,1405-شهریور-417,شهریور,418,417,قالب توری بادسان,قالب تعمیری,1729,سنگ زنی قالب,سنگ زنی,,7501,MOLD,,1405/06/22,2,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,NO_HISTORICAL_MATCH,,MANUAL_REVIEW
MMCR-1405-0428,1405-شهریور-418,شهریور,419,418,قالب ضایعات کن لنت,قالب تعمیری,17228,تعویض صفحه قالب,سنگ زنی 300*150,,7501,صفحه,,1405/06/22,2,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,NO_HISTORICAL_MATCH,,MANUAL_REVIEW
MMCR-1405-0429,1405-شهریور-419,شهریور,420,419,قالب ضایعات کن لنت,قالب تعمیری,17228,تعویض صفحه قالب,سنگ زنی 400*400,,7502,صفحه,,1405/06/22,6,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,NO_HISTORICAL_MATCH,,MANUAL_REVIEW
MMCR-1405-0430,1405-شهریور-454,شهریور,455,454,قالب توری پگاسوز,قالب تعمیری,1718,سنگ زدن قالب تعویض صفحات زیر و رو,باز کردن قالب,6003,دمونتاژ,Mold,,1405/06/25,1.5,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,HISTORICAL_EXACT_NAME_REQUEST,30425,VERIFY_HISTORY_THEN_ASSIGN
